user_id,user_interest_summary,scene,data_type
139607,"喜欢：该用户偏好食品品类（如面条、素菜、炒鸡蛋、早餐类）、家居用品（如卧室设计、厨房吊柜、阳台相关）和金融产品（如存款利息管理），关键词包括设计、吃法、利息、存钱、卧室、厨房、阳台、退役军人、社会保障，品牌如妮维雅（护肤）、谷香园（食品）、小熊驾到（食品），使用场景涉及家庭烹饪、家居装修、金融理财、社会公益事件关注和日常生活管理。

不喜欢：用户不喜欢社保/保险相关主题，如五险一金变化，与点击的金融管理行为（如存款利息）相反。",3,complete
1363404,"喜欢：用户偏好涉及手机使用事故的新闻内容（如电动车骑行中看手机导致摔倒事件）和时尚摄影教程（如辣妹逆光照拍摄技巧），偏好品类包括娱乐新闻和摄影指南，关键词如""辣妹""、""光照""、""电动车""、""看手机""，品牌不明显（交易行为中虽有小米、可口可乐等，但点击内容未突出），使用场景为日常生活骑行、育儿及娱乐消费（基于点击商品实体词和标题）。

不喜欢：用户对旅游游玩相关的事故救援内容不感兴趣，如涉及退役军人智救父女的新闻（基于未点击商品实体词""山东泰安,游玩,退役军人""，与点击行为中手机事故和时尚主题相反）。",3,complete
1320658,"喜欢：偏好品类包括宠物用品（如狗、猫相关）、服装时尚（如裙子、套装）、运动健身（如训练动作）；关键词涉及在线求助、网友互动、生活事件、技术艺术；品牌如支付宝、顺丰速运（从交易和服务使用中高频出现）；使用场景涵盖家庭生活（如恋爱、宠物互动）、旅行（如房车）、工作执勤（如交警、执勤）、健身训练（如动作练习）。

不喜欢：偏好品类为时尚摄影（如大片）和旅游景点（如趵突泉）；关键词包括时尚、组团、游泳（基于未点击商品实体词）；使用场景涉及街头摄影和旅游出行（与点击行为中家庭、运动主题相反）。",3,complete
688419,"喜欢：用户偏好家常菜、早餐食品和肉类蔬菜食谱（如红烧肉、鸡蛋饼、韭菜鸡蛋饼），关键词包括简单、美味、营养、懒人和新吃法，品牌涉及支付宝生态（如余额宝、蚂蚁公益）和外卖平台（如美团、饿了么），使用场景主要为家庭早餐、快速烹饪、健康饮食以及公益参与（如捐赠、种树）。

不喜欢：用户不喜欢纯素菜菜品，基于未点击强调素菜的商品（如""比肉还好吃的素菜""），与点击行为中偏好肉类和混合菜的特征相反。",3,complete
1090291,"### 用户兴趣偏好总结（场景3）
喜欢：该用户偏好宠物狗相关品类，关键词包括狗、幽默和情感（如""开心""、""布娃娃""），无明显品牌偏好（点击商品中未突出特定品牌），使用场景主要为家庭休闲娱乐和宠物互动（如""出门带狗""、""宠物医院""）。  
不喜欢：基于未点击商品与点击行为的相反特征，用户不喜欢可爱动物教育内容（如""大熊猫vlog""）、工作抱怨话题（如""工资""）和实用信息（如""按键""）。",3,complete
1755783,"喜欢：该用户偏好生活服务类内容，包括偏好品类如生鲜（大米、水果）、饮料（雪碧、柠檬味汽水）、家居用品（塑料活页折页、玻璃合页）、支付服务（支付宝、余额宝）；关键词如骑行、事故、旅游、医保；品牌如支付宝、雪碧；使用场景在日常消费（华联超市购物）、账单支付（电费、水费）、信息查询（医保卡、行程码）和娱乐游戏（芭芭农场、蚂蚁庄园）。

不喜欢：用户不喜欢国际政治话题，如涉及中美关系的宏观事件（基于未点击商品实体词""美国""、""中国""、""王牌""），与点击行为中生活化、本地化内容（如骑行事故、旅游推荐）相反。",3,complete
309536,"喜欢：用户偏好时尚品类（如清冷套装）、运动相关（如打篮球）、自然和动物主题（如海洋生物、大鲨鱼），关键词包括技术、艺术、高个子、女生、打篮球、海洋；品牌无显著体现；使用场景涉及日常休闲穿着、运动健身活动和自然探索娱乐。

不喜欢：用户不喜欢组团出行、游泳、锦鲤相关的内容，这些特征与点击行为中的攻击性动物（如大鲨鱼）和主动运动（如打篮球）相反，体现为对温和休闲主题的回避。",3,complete
1486997,"喜欢：用户偏好旅游景点（如中国城市、浙江景点）、家居装修（卧室、卫生间设计）和生活知识（如五险一金），关键词包括城市、旅游、装修，品牌涉及康师傅（食品）、维达（日用品）和华为（电子产品），使用场景聚焦家庭生活改善和公益参与（如芭芭农场、蚂蚁庄园）。

不喜欢：用户不喜欢狭窄居住空间（如1米宽的玄关），这与点击行为中偏好宽敞舒适（如10平米家庭空间、避免榻榻米小卧室）的特征相反。",3,complete
1588285,"喜欢：该用户偏好宠物相关品类（如猫咪、狗狗）、时尚关键词（如清冷套装、辣妹穿搭）、品牌如米家和支付宝，使用场景包括家庭娱乐（如宝宝故事）、个人安全（如消防提示）和在线购物（如外卖订单），兴趣集中在宠物互动、时尚生活技巧和中国元素内容上。  
不喜欢：基于未点击商品，不喜欢群体活动如电动车出行和休闲旅游如趵突泉锦鲤，与喜欢的个人化、实用主题相反。",3,complete
773417,"喜欢：用户偏好动物相关品类（如狗、猫、大熊猫）、搞笑意外事件（如救援、爆炸）和自然灾害故事；关键词包括网友、游泳、救援；品牌偏好Apple（基于交易行为）；使用场景涉及夏季户外（如防晒、骑行）和在线娱乐（如视频观看）。

不喜欢：用户不喜欢负面社会冲突（如熊孩子吵闹、家长不管）、育儿失误（如带娃摔倒）和偷拍事件，以及金融问题（如车贷欺诈），这些特征与点击行为中的积极、趣味性内容相反。",3,complete
420844,"喜欢：偏好幽默趣事、动物相关和社会趣闻品类，关键词包括萌娃、省钱、艺术、中国景点和公益，品牌如支付宝（服务使用实体中高频出现），使用场景为休闲娱乐浏览和支付宝互动服务（如芭芭农场、公益捐步），具体体现为点击内容涉及萌娃告状、锦鲤出游、省钱装修和退役军人救人等积极事件。

不喜欢：负面社会新闻、危险行为和尴尬事件，如偷拍、山风事故和骑车看手机跌坑，基于未点击商品特征（如女子高铁偷拍、武功山山风、钱塘江潮水危险），与点击的幽默安全内容相反。",3,complete
938925,"喜欢：用户偏好科技失败事件（如火箭相关新闻），偏好品类包括航天、公益服务（如捐赠、种树）和生活缴费（如水费、电费），关键词涵盖火箭、公益、手机和电子产品（如单反相机、苹果 iPhone），品牌涉及休斯敦火箭、天猫和中国移动，使用场景主要为在线新闻阅读、公益捐赠平台和生活缴费服务。

不喜欢：用户对电动车、女性相关及交通违规后续内容不感兴趣，基于未点击商品特征（电动车、女生、南昌交警）与点击行为（火箭事件）形成对比，反映出对本地社会新闻和交通工具话题的排斥。",3,complete
315777,"喜欢：偏好品类为宠物视频和搞笑内容，关键词包括动物（如猫、狗、熊猫）、日常生活趣事（如散步、投喂、游泳）和网友分享，品牌无特定偏好（从点击数据未体现突出品牌），使用场景为休闲娱乐浏览社交媒体或视频平台。
不喜欢：基于未点击商品特征，不喜欢省钱主题（如装修、薅羊毛）和非娱乐性内容（如锦鲤游泳减肥）。",3,complete
1462563,"喜欢：用户偏好公益慈善品类（如捐赠、公益基金会），关键词包括社会保障、健康、低碳出行，品牌如支付宝、蚂蚁庄园，使用场景涉及金融服务（余额宝、转账）、健康管理（运动步数）和公益参与（种树、捐步）。
不喜欢：用户不喜欢负面事件内容，特别是交通事故和灾难新闻，基于未点击商品的特征如车祸描述、闯红灯和轿车事故。",3,complete
460038,"喜欢：用户偏好娱乐、幽默和生活趣事类内容，关键词包括动物（如蛇宝宝、小青蛙）、家庭（如妈妈、头发）和社会事件（如消防、地铁）；品牌如麦当劳、必胜客；使用场景涉及外卖点餐（如饿了么）、公益活动（如公益基金会）和日常消费（如购物中心）。

不喜欢：用户不喜欢正式社交场合如酒席和房产相关话题，与点击行为中轻松、非正式主题相反。",3,complete
985515,"喜欢：用户偏好食品类内容（如豆腐、水果、臭豆腐），关键词包括中国、好吃的、营养、省钱，品牌如星巴克和麦当劳（基于交易行为），使用场景涉及家庭饮食、生活技巧（如装修省钱）和社会事件观察；偏好品类还包括生活用品（如家居服、防晒衣）和公益服务（如社保、运动），从点击商品实体词（如豆腐、野果、绿色蔬菜）和交易行为（如纯牛奶、凉粉）中体现。

不喜欢：用户不喜欢涉及危险行为或育儿疏忽的内容，如骑行看手机导致摔倒的事件，基于未点击商品实体词（看手机、带娃、骑行）与点击行为（正面主题如营养、省钱）相反的特征推断。",3,complete
379514,"喜欢：用户偏好食品烹饪品类，关键词包括简单、快速、美味、懒人、新吃法（如""懒人鸡蛋饼""、""茶叶蛋""、""皮蛋新吃法""），品牌涉及Apple相关（基于交易行为中的apple|BRAND和搜索中的apple关键词），使用场景主要为家庭早餐和日常用餐（如""早餐饼""、""早上吃一个""）。

不喜欢：用户不喜欢金融保险主题（如""五险一金""、""打工""）、政策信息（如""独生子女补贴""），以及平淡或不确定的食谱（如""不知道""、""发面饼""），基于未点击商品中与点击行为相反的非食物特征。",3,complete
1218396,"喜欢：用户偏好家常菜和下饭菜品类（如鸡蛋、豆腐、肉类简单烹饪），关键词包括""在家做""、""下饭""、""懒人必备""和""电饭煲""，品牌涉及familymart，使用场景主要为家庭烹饪、早餐准备和节日聚餐。
不喜欢：基于未点击商品，用户不喜欢花式面点（如玫瑰花馒头）、特定肉类菜肴（如毛豆烧鸡），以及重复的豆腐做法（如豆皮），反映出对传统或复杂食谱的回避。",3,complete
663492,"喜欢：用户偏好财务和社保相关主题，包括品类如社会保障、五险一金、经济变化（如降价潮），关键词如""社会保障""、""五险一金""、""中国""、""火箭""，品牌如支付宝（从搜索关键词），使用场景为在线信息获取和财务查询（如生活缴费、理财服务）。

不喜欢：用户不感兴趣休闲娱乐主题如钓鱼和大飞机概念，以及特定福利广告如独生子女补贴（基于未点击商品与点击行为相反的特征）。",3,complete
1984279,"喜欢：用户偏好宠物猫相关品类，如猫咪用品（猫砂、猫玩具、猫主食罐）、猫咪行为内容；关键词包括猫咪、小猫、撸猫、养猫；品牌涉及狮宝牌（猫砂）等宠物用品；使用场景为家庭养猫互动、猫咪护理和娱乐分享。

不喜欢：用户不喜欢非猫咪动物主题内容，如鱼类游泳或无关场景（如锦鲤组团出游），基于未点击商品与点击猫咪行为相反的特征。",3,complete
271898,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好食物类内容（如红烧肉、葱爆鸡蛋、素菜）、宠物相关主题（狗、猫）、家庭生活设计（卧室、客厅布局）、实用信息（银行存款、医保卡），关键词集中于女性、女生、宠物互动，品牌涉及familymart等便利店，使用场景包括家庭烹饪、休闲娱乐和日常实用决策。  
不喜欢：用户不喜欢家庭纪律或教育孩子相关的内容，如沙发、餐桌、爸爸等特征，与点击行为中轻松娱乐主题相反。",3,complete
366996,"### 用户兴趣偏好总结（场景3）

喜欢：偏好食品食谱品类（如早餐饼、肉类菜肴、家常菜），关键词包括营养、美味、简单、孩子相关，品牌如妙洁拖把，使用场景为早餐准备、家庭烹饪和育儿设计（如卫生间优化）。

不喜欢：基于未点击商品，偏好与点击行为相反，不喜欢素菜品（如开胃素菜）、简单汤类（如酸辣汤），以及小空间设计问题（如小客厅分层、卫生间无窗），反映对肉类食谱和实用家居的回避。",3,complete
743263,"喜欢：偏好品类包括宠物狗搞笑视频、动物救援故事和家庭温馨内容，关键词如狗、救援、家庭、搞笑，品牌涉及餐饮如必胜客，使用场景为在线娱乐休闲、公益服务参与（如芭芭农场）和家庭生活管理。  
不喜欢：基于未点击商品特征，不喜欢负面讽刺宠物内容（如""我不是人但你是真的狗啊""）和金融诈骗主题（如车贷图案），与点击行为中正面、温馨的宠物和家庭主题相反。",3,complete
162449,"喜欢：该用户偏好健康科普、生活技巧和幽默趣事内容，具体包括品类如健康食品（荔枝、草莓、黄瓜）、电子产品（电脑、黑客相关）；关键词如""营养""、""安全""、""武术""；品牌如支付宝相关服务（基于交易和服务实体中的支付宝、余额宝）；使用场景为日常消费（超市购物、咖啡消费）和在线娱乐（视频观看、公益互动）。

不喜欢：该用户避免负面健康警告和误导性内容，具体表现为不点击涉及危险植物（滴水观音、海芋）或错误健康方法（用棉签掏耳朵）的商品，这与点击行为中积极、教育性的健康知识形成反差。",3,complete
602793,"喜欢：用户偏好生活趣事、旅游探索、城市景观、新闻事件、历史知识和实用发明，关键词包括女性、夜景、旅行、大学生、游泳等，使用场景为休闲阅读和信息获取，涉及品类如城市旅游、日常生活新闻和历史科普，品牌如支付宝（从服务使用和搜索中体现）相关支付和公益服务。

不喜欢：用户对政府福利政策如独生子女补贴不感兴趣，与点击行为中娱乐性和生活性内容形成对比。",3,complete
1474184,"喜欢：用户偏好家居装饰品类如花卉（盆栽、干花束、花艺摆件）、科技产品（从搜索关键词如""苹果 iphone""、""小米""），关键词包括科技公司、北上广（从点击商品标题）和花卉相关词（如玫瑰、仿真花），品牌如达芙妮、古今、苹果（从交易和搜索实体），使用场景涉及城市生活讨论（如北上广经济话题）、金融服务（如花呗、理财）和日常家居布置（如餐桌装饰、花器使用）。

不喜欢：用户不喜欢负面事件如交通事故和地方新闻（基于未点击商品标题的""惨烈车祸""、""闯红灯""特征，与点击的科技经济话题相反），具体表现为避免涉及轿车、地方板块（如江苏）和突发事故内容。",3,complete
1773590,"喜欢：该用户偏好家居装修品类，特别是卧室和卫生间空间优化设计，关键词包括设计、收纳、完美和空间利用，品牌如苹果（从交易行为中的苹果 ipad air3 和搜索中的 apple 体现），使用场景集中在家庭生活空间的功能性改造，如收纳方案和布局提升。
不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢饮食（如辣椒、面条）、宠物（如狗、黄鳝）、旅游（如景点）等非家居主题内容，偏好相反特征为生活琐事或娱乐话题，而非实用设计优化。",3,complete
996920,"喜欢：该用户偏好家居设计（如阳台、卧室布局）、健康健身动作（如开肩美背、小腹训练）、美食创新（如鸡蛋羹、豆腐新吃法），以及公益参与（如捐赠、种树），关键词包括设计、动作、吃法，品牌涉及支付宝相关服务（如芭芭农场、蚂蚁庄园），使用场景聚焦家庭生活、个人健身和公益互动。

不喜欢：该用户不喜欢快速减肥噱头（如一分钟暴瘦）和补贴金融信息（如独生子女补贴），与点击的务实健身和家庭主题相反。",3,complete
1583117,"喜欢：用户偏好家居装修品类，特别是卧室、卫生间和厨房的小空间优化设计，关键词包括""设计""、""实用""、""收纳""、""颜值""和""年轻人""，使用场景为日常家庭生活（如小户型改造和功能提升），无显著品牌偏好（交易行为中虽有消费品牌如苏菲sofy，但与点击主题无关）。
不喜欢：基于未点击商品特征，用户不喜欢过时的家居设计（如""十年前的卧室""）、动物相关事件（如""狗碰瓷""）和社会负面内容（如""偷拍""），这些与点击行为中现代、实用、积极的设计主题相反。",3,complete
49186,"### 用户兴趣偏好总结（场景3）

喜欢：用户偏好食品品类如卤味小吃（如卤豆干、香卤莲藕、卤香鸡腿）和饮料（如茉莉蜜茶、可口可乐），关键词涉及动物趣事（如小鸟、锦鲤、大熊猫）、交通事件（如交警、驾车挑战）和搞笑社会新闻（如网友互动、表演），品牌包括餐饮外卖类（如肯德基、饿了么、美团）和支付平台（如支付宝），使用场景主要为外卖点餐（如外卖订单、餐饮小吃）和在线娱乐内容消费（如趣味视频、生活技巧）。

不喜欢：用户不喜欢的内容包括体育品类（如打篮球）、负面关键词（如交通事故、奢侈品消费），品牌如劳斯莱斯，使用场景如钓鱼活动或车贷相关事件，基于未点击商品与点击行为相反的特征推断。",3,complete
185846,"喜欢：用户偏好动物（尤其是猫咪、狗和野生动物）、健康医疗（如妊娠、肚子疼、血型相关）、生活趣事（如登山、美食、育儿）、运动（如跑步、登山步），关键词包括公益、医保、理财和运动，品牌如支付宝、华为、安踏，使用场景涉及日常消费（超市、餐饮）、在线服务（网课、公益项目）和运动健身。

不喜欢：用户不喜欢轻浮、随意的动物内容，如未点击的""随便""猫主题商品，这与点击行为中严肃、教育性的动物主题（如猫咪智力测试、健康咨询）形成反差。",3,complete
911227,"喜欢：用户偏好家常菜品类，如豆腐、粉肠、农家小炒和饺子皮做法，关键词包括""美味""、""营养""、""新吃法""和""下饭""，品牌涉及支付宝相关服务（如支付宝运动、蚂蚁庄园），使用场景集中于家庭日常烹饪和营养早餐制作。

不喜欢：用户不喜欢纯素菜品，与点击行为中荤素搭配（如豆腐配大鱼大肉、粉肠）的特征相反，未点击商品""素菜""体现此偏好差异。",3,complete
376675,"喜欢：用户偏好旅游休闲类内容（如景点爬山、锦鲤出游），涉及关键词如安全感、组团、游泳和打工，品牌方面倾向支付宝相关服务（如蚂蚁庄园、花呗），使用场景包括户外活动、幽默健康话题和财务保险（如五险一金），基于点击商品和交易行为中的水果、支付服务等实体。

不喜欢：用户不喜欢直接的健身动作指南，如告别大肚腩的动作练习，基于未点击商品与点击行为中幽默健康主题相反的特征。",3,complete
817855,"喜欢：偏好品类包括旅游、电动车相关事件和社会新闻（如点击的旅游攻略、电动车事故和锦鲤出游）；关键词涉及自然风光、安全提示和日常生活（如搜索的浙江、消费券和点击的川西、钱塘江）；品牌偏好如思迅冰红茶、康师傅和支付宝相关服务（交易中的思迅|BRAND、康师傅和服务中的支付宝、花呗）；使用场景覆盖出行娱乐、生活缴费和公益互动（如交易早餐店|ACTIVITY_SCENE、服务生活缴费和点击的高铁概念）。

不喜欢：基于未点击的独生子女补贴商品，用户不喜欢财务补贴和政策相关的内容（如未点击实体词独生子女补贴，与点击的娱乐旅游主题相反）。",3,complete
279172,"### 用户兴趣偏好总结（场景3）

喜欢：用户偏好真实社会事件、安全警示和趣闻轶事，如交通事故（电动车、闯红灯）、动物故事（黄鳝宠物）和支付纠纷（烧饼店寻人、远程验车）；在品类上倾向食品相关（卤肉面、刀削面、烧烤），关键词包括安全、交通和公益；品牌涉及嗨和香香；使用场景覆盖公益捐赠（爱德基金会）、理财管理（余额宝）和日常支付（付款码、手机扫码支付），体现对实用、公益和消费争议的兴趣。

不喜欢：用户不喜欢炫耀性消费和虚构内容，如未点击的""花更少的钱装顶级的b""主题（实体词含""我纯阳之体开局娶画皮新娘""），与真实事件、实用安全提示形成鲜明对比，反映出对轻浮、不切实际主题的排斥。",3,complete
1071282,"喜欢：用户偏好家常食谱和健康食品品类，如素菜、早餐饼、鸡蛋饼、茶叶蛋、豆腐和凉拌面，关键词包括""好吃""、""下饭""、""简单""、""营养""和""孩子爱吃""，使用场景集中于家庭烹饪、早餐准备和解腻清爽饮食；品牌方面无明显突出偏好，但交易实体涉及百草、百亿等食品相关品牌。

不喜欢：基于未点击商品""这样做的馒头孩子超级喜欢吃""及其实体词""馍馍""，用户不喜欢传统面食如馒头，这与点击行为中偏好多样化创新食谱（如空气炸锅玉米烙或豆腐新吃法）相反。",3,complete
873189,"喜欢：用户偏好交通安全警示、健康健身和搞笑社会新闻类内容，偏好品类包括电动车事故、健身房运动、搞笑娱乐；关键词如闯红灯、电动车、健身房、事故；品牌涉及支付宝、余额宝、雅戈尔、同仁堂；使用场景为日常出行安全、在线健康管理和娱乐消费。

不喜欢：用户不喜欢强调看手机导致事故并执着捞手机的负面内容，这与点击行为中更注重教育警示而非个人愚蠢的特征相反。",3,complete
1040540,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好食品类如早餐、饺子和牛肉，关键词包括懒人、好吃和小孩子，品牌涉及安琪酵母和鲁花集团，使用场景为家庭烹饪、宠物互动及DIY生活技巧（如装修设计）。  
不喜欢：用户对教育性宠物内容（如猫咪行为解析）、特定懒人食谱（如馅饼）及健康行政话题（如医保卡）不感兴趣。",3,complete
1862714,"### 用户兴趣偏好总结（场景3）
喜欢：该用户偏好奇闻趣事、家庭育儿和食品相关的内容，关键词包括四川、国产、萌娃、狗、高铁、骑行等，偏好品类如猪肉、三文鱼等食品，品牌涉及苗家、恒顺牌等，使用场景多为家庭娱乐、饮食探索和旅行故事。

不喜欢：该用户不喜欢实用政策或补贴类内容，如独生子女补贴，与点击行为中娱乐性、故事性特征相反。",3,complete
1059903,"喜欢：用户偏好生活实用技巧、职场知识、安全警示和公益相关品类，关键词包括技巧、省钱、快乐和安全；品牌偏好阿里巴巴相关（如支付宝、饿了么）；使用场景涉及日常生活消费、工作理财（如信用卡还款、公益捐赠）和公益场景（如公益基金会）。
不喜欢：用户不喜欢电动车事故的后续报道内容，特别是涉及多人违规和交警处理的负面主题。",3,complete
1650341,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好家常菜和简单食谱品类（如鸡腿、豆腐、土豆、包菜），关键词强调""简单""、""好吃""、""下饭""、""营养""和""健康""，品牌涉及支付宝、饿了么等外卖平台，使用场景主要为家庭烹饪、早餐解腻及夏季凉拌菜，体现对便捷、家常下饭菜的强烈兴趣。

不喜欢：基于未点击行为，用户不喜欢特定食材（如韭菜、豆皮）或复杂做法（如强调""营养""但未点击的韭菜饼、豆皮凉拌），且对非核心烹饪内容（如""美国食物""、""独生子女补贴""）兴趣较低。",3,complete
1664362,"喜欢：偏好品类包括大熊猫娱乐内容、健康健身和金融保险；关键词如大熊猫、花花、动作、孩子、五险一金；品牌如支付宝、淘宝、芭芭农场；使用场景涉及家庭娱乐观看、在线任务完成和健康锻炼活动。

不喜欢：基于未点击商品特征，不喜欢大熊猫的秋千相关主题或康康特定内容。",3,complete
5980,"喜欢：用户偏好日常生活用品品类如食品（纯牛奶、面条、水果）、纸巾（卫生纸、棉签棒）和饮料（咖啡），关键词包括家庭亲情（妈妈、爸爸、大学生）、社会正能量（退役军人、平安）和幽默趣事，品牌如苏菲、心相印、苹果和支付宝，使用场景涉及家庭生活（早餐、用餐）、在线娱乐（小游戏、直播）和支付服务（扫码支付、红包）。

不喜欢：用户不喜欢动物奇闻或血腥主题内容，如清道夫相关描述，这与点击行为中的人类故事和家庭场景相反。",3,complete
879269,"### 用户兴趣偏好总结（场景3）

喜欢：该用户偏好金融投资品类（如基金、理财服务），关键词包括新能源、医疗健康、科技、社会事件、娱乐搞笑、时尚和旅游；品牌涉及支付宝、蚂蚁财富和歪歪共享电车；使用场景集中在财富管理（如基金交易、信用卡还款）和日常娱乐浏览（如社会新闻、萌宠视频、时尚穿搭、景点旅游）。

不喜欢：基于未点击商品特征，用户不喜欢医疗或个人健康故事内容，如医院场景和声音变化主题。",3,complete
941887,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好旅游地理（如名山排名）、经济金融（如降价潮、车贷）和交通事件（如电动车后续）相关品类，关键词包括排名、降价、电动车、图案；品牌涉及厨邦、嘉顿等食品（基于交易行为）；使用场景包括在线信息浏览、理财服务（如余额宝）和电商购物（如淘菜菜平台）。  
不喜欢：用户不喜欢负面交通事件，如电动车事故、看手机导致的问题，关键词包括泥人、路边（基于未点击商品相反特征）。",3,complete
1083682,"喜欢：用户偏好烹饪食谱品类，尤其家常菜如红烧、椒盐、蒜薹等做法；关键词聚焦食物制作（如""红烧猪蹄""、""椒盐虾""、""小炒牛肉""）；品牌涉及支付宝公益和书旗（从服务使用）；使用场景为家庭日常饮食和生活技巧分享。

不喜欢：基于未点击商品""葱爆五花肉""的相反特征，用户不喜欢葱爆类食谱或类似简单教学风格。",3,complete
1208287,"喜欢：用户偏好旅游景点（如悬崖酒店、中国城市景点）、家居设计（如卧室、客厅、卫生间优化），关键词包括设计、温馨、小空间、中国夜景，品牌涉及支付宝服务（如蚂蚁庄园、余额宝），使用场景涵盖冒险探索、日常生活实用和空间节省。

不喜欢：用户不喜欢财务补贴类内容，如独生子女福利，与点击的旅游和家居主题相反。",3,complete
1248801,"喜欢：用户偏好生活技巧、健身运动、社会新闻和家居装修内容，具体包括水果消费（如中国水果话题）、运动瘦手臂、阳台设计实用发明、退役军人相关事件，以及大学生创新主题；使用场景涉及日常娱乐（如游玩和公益互动）、实用信息获取，偏好关键词如阳台、水果、运动、瘦手臂、大学生、退役军人，品牌方面无明显突出，但搜索中涉及手机品牌如华为和小米；整体兴趣集中在支付宝生态下的生活服务和公益理财活动。

不喜欢：用户对行政事务和健康保险相关的内容不感兴趣，如社保卡和医保卡话题，这与点击行为中偏向生活娱乐和实用信息的特征相反。",3,complete
1196831,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好生活趣闻、动物故事、健康安全知识和美食文化类内容，关键词包括女性、猪肉、四川、神奇、网友、狗狗、小猫、技术、艺术等，品牌偏好支付宝、蚂蚁金服相关服务（如芭芭农场、蚂蚁庄园），使用场景涉及日常娱乐（如搞笑视频）、理财管理（如基金投资）和公益参与（如种树养鸡）。

不喜欢：用户不喜欢萌娃和家庭告状类内容，与点击的成人生活趣闻相反，表现为对萌娃、狗子互动及家庭冲突主题缺乏兴趣。",3,complete
880897,"喜欢：用户偏好知识教育类内容，尤其关注五险一金、打工人主题和汽车驾驶实用指南（如按键使用、正确开车），关键词包括五险一金、打工人、蚂蚁森林、开车；品牌涉及蚂蚁森林（公益服务）；使用场景为工作学习、日常驾驶和公益参与（如蚂蚁森林相关活动）。

不喜欢：用户不喜欢娱乐趣闻、动物故事或好运类内容，如红树林冒险、龙眼趣事、好运查收、喵星人视频、降价新闻等，这些特征与点击的实用知识内容相反。",3,complete
1711087,"喜欢：用户偏好宠物猫咪相关内容，特别是关于猫咪行为、训练技巧和特定猫咪""土豆""的趣事；偏好品类为宠物（猫咪），关键词包括猫咪行为、训练、土豆、趣事和互动；品牌方面无直接关联（点击商品中未涉及品牌）；使用场景为日常休闲娱乐、宠物互动和在线观看趣味视频。

不喜欢：用户不喜欢严肃或教育性的猫咪内容，如猫咪孤独主题或高雅音乐相关，与点击的趣味性行为描述相反。",3,complete
1990774,"喜欢：用户偏好安全防范（如反诈骗、尾随事件和救援主题）、金融管理（如车贷、独生子女补贴和免押租赁服务），关键词包括反诈骗、免押租机、回收和花呗，品牌涉及Apple（如iPhone、iPad）和支付宝（花呗），使用场景涵盖日常消费（超市支付、餐饮）、科技产品租赁（电脑、手机）和娱乐（小游戏、农场互动）。

不喜欢：用户不感兴趣国际政治（如中美关系主题）或虚构故事内容（如纯阳之体、画皮新娘），与点击的安全和金融主题相反。",3,complete
1479617,"喜欢：用户偏好动物趣事（如狗、猫、熊猫）、家庭生活幽默和旅游景点内容，关键词包括宠物、妈妈、网友、景点等，品牌涉及耐克、雅诗兰黛等，使用场景为休闲娱乐视频观看，偏好品类涵盖宠物、家庭互动和自然探索。

不喜欢：基于未点击商品特征，用户不喜欢涉及海鲜（如虾）或街头突发趣事的内容，与点击行为中宠物和家庭主题相反。",3,complete
908728,"### 用户兴趣偏好总结（场景3）
喜欢：用户偏好食品烹饪品类，包括蔬菜（如土豆、豆腐、山药）、肉类（如猪蹄、排骨）和海鲜（如鲫鱼、生蚝）；关键词集中于“简单”、“好吃”、“下饭”和“营养”；品牌涉及支付宝服务（如芭芭农场、蚂蚁庄园）；使用场景为家庭厨房制作和休闲娱乐（如观看食谱视频、参与种树游戏）。  
不喜欢：基于未点击行为，用户不喜欢非烹饪相关内容，如社保信息（五险一金）和新闻事件（山东泰安），以及对特定面食（油泼面）缺乏兴趣。",3,complete
1421783,"喜欢：用户偏好新闻事件、交通事故、动物趣事和健身内容等品类，关键词包括电动车、闯红灯、健身房、萌娃、狗狗、女性特征和高校女生；品牌涉及支付宝（从服务使用实体）和花呗（从交易行为实体）；使用场景为浏览视频获取安全警示、生活娱乐信息，并结合公益服务（如蚂蚁庄园）进行互动。

不喜欢：用户不喜欢轻松娱乐的景区扮演内容，如投喂和孙悟空主题，这与点击的严肃真实事件（如事故报道）形成鲜明对比。",3,complete
1720583,"### 用户兴趣偏好总结（场景3）
喜欢：偏好品类包括时尚（短裤、裙子）、生活技巧（车内降温、社保查询）、美食（红烧肉）、家居（卫生间装修）和财务（五险一金）；关键词如短裤、社保、红烧肉、辣妹、马桶；品牌如简爱（酸奶）、美的（家电）、荣耀（手机）、小米（手机）、伊利（牛奶）、华为（手机）；使用场景涉及日常穿着、家庭装修、出行优化和财务规划。

不喜欢：偏好品类包括牛奶、运动（打篮球）和旅游（武功山、锦鲤）；关键词如牛奶、打篮球、日出；使用场景如牙科急救、篮球运动和户外观光；基于未点击行为，与点击内容相反。",3,complete
