user_id,user_interest_summary,scene,data_type
1249346,"喜欢：用户偏好证件照制作服务（如二寸证件照电子版）、教育相关场景（如云校园家校通、语言考试、旅行签证准备）；偏好品类包括证件照和教育服务，关键词如证件照、云校园、语言考试，品牌如若颜（从点击商品标题推断），使用场景涉及教育管理、旅行准备和健康申报（基于搜索关键词和点击实体词）。

不喜欢：用户不喜欢家电产品（如电饭锅、微波炉）和小米品牌；偏好品类相反为家电，关键词如电饭锅、微波炉，品牌如小米，使用场景为家庭厨房或电子设备购买（基于未点击商品标题和实体词）。",1,complete
1504479,"喜欢：用户偏好娱乐品类（如电影、演出和音乐节），关键词包括""电影""、""淘票票""和""看展""，品牌如淘票票，使用场景涉及在线购票（如电影票、音乐会）和休闲消费活动（如观看科幻片或脱口秀），基于点击行为（淘票票商品及影城、音乐节等实体词）和搜索关键词（淘票票电影、电影）的支持。

不喜欢：用户不喜欢出行品类（如公共交通和地铁服务），基于未点击商品（上海地铁Metro大都会）及相反特征（乘车、申通地铁等实体词），与点击的娱乐行为形成对比。",1,complete
1196834,"喜欢：用户偏好旅行预订（如酒店、机票、门票）、娱乐消费（电影、音乐会）和餐饮（咖啡、生煎），关键词包括红包、任务、月月赚、出行和瑞幸咖啡，品牌如飞猪、淘票票、小杨生煎，使用场景为在线赚取现金任务和休闲活动预订。

不喜欢：用户不感兴趣招聘求职（如青团社招聘）、生活缴费（电费）和工作相关（岗位、加班补助），关键词包括招聘、电费和物业管理费，品牌如青团社，使用场景为找工作或缴纳日常费用。",1,complete
1833010,"喜欢：偏好金融理财品类，关键词如红包、现金、任务、月月赚、借条，品牌如交通银行、360借条，使用场景为在线赚钱、借贷和信用卡申请服务，体现对现金奖励和任务型金融产品的兴趣。  
不喜欢：偏好话费充值和小额抽奖品类，关键词如提现、电话费、签到，品牌如合创、度小满，使用场景为每日小额任务和抽奖活动，反映对琐碎提现操作和话费相关服务的回避。",1,complete
680201,"喜欢：该用户偏好品类包括食品饮料（如零食、果汁、熟食）、日用品（如纸巾、湿巾、洗衣液）和抽奖活动；关键词涉及红包、现金、麦当劳、外卖；品牌偏好如麦当劳、维达、洁柔；使用场景集中于日常消费（如早餐、下午茶）、抽奖赚钱（如心愿金、赚一点）和外卖点餐。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢旅行住宿（如民宿、温泉票）、体育娱乐（如NBA、球星）以及家具家电（如空调、工学椅），这些与偏好抽奖和日常用品形成反差。",1,complete
657432,"喜欢：用户偏好回收服务（如旧衣服、手机、家电回收）、数码产品租赁（如手机、电脑免押租赁，品牌涉及华为、苹果、荣耀）、金融服务（如借款、花呗分期）、生活便利服务（如证件照回执、搬家、流量卡），关键词包括回收、租赁、免押、分期、证件照，使用场景集中于环保回收、设备更新、金融借贷及日常生活便利。

不喜欢：用户不喜欢宠物托运、信用卡申请、银行服务及托运相关服务，这些特征与点击的回收租赁和借款行为相反，体现对非核心兴趣如宠物护理或传统金融产品的回避。",1,complete
1278560,"喜欢：用户偏好快餐外卖品类（如汉堡、鸡肉卷），关键词包括宅急送、肯德基和蚂蚁森林能量，品牌如肯德基和支付宝相关服务，使用场景为点餐外卖和环保能量收集活动。

不喜欢：用户不喜欢公益捐赠或浇水相关的公益活动（如基金和植物园），基于未点击商品中与点击行为相反的特征（如浇水、基金）。",1,complete
974761,"喜欢：用户偏好数字租赁服务（如手机租赁、租物）、现金红包活动（如支付宝消费金、集宝星球）和旅游预订（如酒店、携程），关键词包括现金、红包、租赁、任务、支付宝，品牌涉及支付宝、携程、中国移动、稻喜租机，使用场景为在线赚取现金、租赁设备、旅行消费和参与任务活动。

不喜欢：用户不喜欢基金投资（如摩根士丹利基金）和信用卡服务（如中信银行信用卡），关键词包括基金、信用卡、投资，品牌涉及摩根士丹利、中信银行、浦发银行，使用场景为金融投资和信贷申请。",1,complete
1317677,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好环保公益类内容，包括品类如种树、能量收集和在线公益参与；关键词如""蚂蚁森林能量""、""绿色能量""、""公益林""；品牌如支付宝旗下的蚂蚁森林；使用场景为日常环保活动（如通过蚂蚁森林收集能量、参与公益种树），基于点击行为（如点击""蚂蚁森林""商品）和搜索关键词（如""蚂蚁森林能量""、""公益捐款""）的支持。

不喜欢：用户不喜欢回收服务（如旧衣回收、数码回收）、阅读服务（如咪咕阅读）、充电服务（如新电途）及其他公益游戏（如蚂蚁庄园），基于未点击商品（如""飞企鹅旧衣回收""、""咪咕阅读""、""新电途""、""蚂蚁庄园""）中与点击行为相反的特征（如回收品类、数码回收实体词）。",1,complete
827342,"喜欢：用户偏好出行相关品类如加油服务和油卡充值，关键词包括油价、公益和浙江，品牌如易捷（中石化旗下），使用场景涉及汽车维护、公益捐赠（如基金会交易）和本地出行（基于交易实体中的网约车、停车费用和服务实体中的打车、公交）。

不喜欢：用户不喜欢消费券、红包等促销活动（如未点击商品的现金红包、领消费券），以及茶饮、女装、美妆个护等品类（如未点击商品的半发酵茶、女装、美妆个护），这些特征与点击的加油行为形成鲜明对比。",1,complete
1883467,"喜欢：用户偏好交通出行品类（如乘车码、羊城通），关键词包括低碳出行、地铁、支付宝，品牌如羊城通、联想，使用场景为公共交通支付和日常通勤。

不喜欢：用户不喜欢任务型促销活动（如现金领取、做任务），关键词如中国移动、红包，使用场景为移动运营商服务和积分抽奖。",1,complete
348134,"喜欢：该用户偏好体育健身品类（如步数追踪、场馆活动），关键词包括运动、走路和乐动力，品牌如乐动力，使用场景涉及健身服务、运动追踪和公益捐步。
不喜欢：基于未点击商品，用户不喜欢外卖服务（如饿了么平台）、食品相关品类（如甜品面包、活力早餐）以及美妆洗护品类（如面霜、口腔护理）。",1,complete
1552893,"喜欢：用户偏好手机回收服务（特别是趣收吧品牌）和麦当劳相关快餐商品，偏好品类包括3C数码产品（如手机回收）和餐饮小吃，关键词如""回收""、""麦当劳""、""苹果""、""华为""，品牌涉及苹果、华为、小米等手机品牌，使用场景为旧设备回收和外卖点餐。

不喜欢：用户不喜欢其他手机回收服务品牌如沃友和闪回收，基于未点击行为，表现为对特定品牌（如荣耀）和类似服务（如""卖手机""）的回避。",1,complete
1583342,"喜欢：该用户偏好金融和任务型活动品类，关键词包括红包、任务、月月赚、转账红包和支付宝；品牌上倾向支付宝；使用场景集中于在线做任务、抽奖获取现金奖励（如天天抽奖、赚现金服务）。

不喜欢：基于未点击商品，用户不喜欢泛化赚钱工具（如集集钱包、赚小钱）、特定金融服务（如网商银行、跨境红包）以及非核心家居用品（如电动剃须刀），与点击的焦点任务和红包活动特征相反。",1,complete
92752,"喜欢：用户偏好外卖服务（如饿了么）、食品饮料（如甜品饮品、无骨炸鸡）、红包优惠（如赚钱红包、亲情卡），常用品牌支付宝和茶百道，使用场景为在线点餐和日常消费便利，涉及品类包括餐饮小吃、便利商店和任务互动。

不喜欢：用户不喜欢超市购物（如饿了么超市）、药品相关（如男科用药）、护肤产品（如面霜）以及花呗账单报告，这些特征与点击行为中的外卖和红包偏好相反，体现在未点击实体如超市服务、药品和花呗周报上。",1,complete
537589,"喜欢：该用户偏好理财服务（如月月赚）、现金红包和转账红包，偏好品类包括手机回收（估吗）、充值服务（福禄）、数码产品（苹果、三星手机）和娱乐会员（爱奇艺vip）；关键词涉及红包、任务、回收、充值；品牌包括苹果、三星、支付宝；使用场景为在线支付、理财管理和娱乐消费。

不喜欢：该用户不喜欢招聘求职（如青团社）、兼职工作、实体零售购物（潮玩店、美妆店）和技能培训（学剪辑、文案编辑）等内容，这些特征与点击行为中的理财和娱乐服务相反。",1,complete
839835,"喜欢：用户偏好数字消费服务品类，如消费金、红包和租赁服务；关键词包括支付宝、消费券、租赁和任务完成；品牌如支付宝、考拉海购、携程和布尔玛；使用场景为在线支付、酒店预订和日常任务（如签到、抽奖）。

不喜欢：用户不喜欢某些积分任务平台（如集集攒、集宝星球）、特定租赁服务（如迪瓜租机、租小易）以及回收服务（如旧衣服回收），这些特征与点击行为中的消费金和租赁服务相反。",1,complete
1163719,"喜欢：偏好在线任务赚现金和红包的品类，关键词包括赚零钱、提现、任务、水果、蔬菜，品牌偏好支付宝、饿了么、蚂蚁财富相关平台，使用场景为日常通过手机应用完成小额任务获取现金及购买生鲜食品。
不喜欢：基于未点击商品特征，不喜欢涉及出行消费或非必需实物商品的赚钱方式，如公交红包、到店红包或香水、香薰吊坠等产品。",1,complete
630802,"喜欢：用户偏好现金红包、红包、湿巾和棉柔巾等个人护理及省钱品类，关键词集中于支付宝、月月赚、集分宝和玩赚相关，使用场景为数字支付、日常省钱和红包领取活动，体现对便捷金融服务的兴趣。

不喜欢：用户不喜欢招聘求职、兼职任务、小鱼干兑换等与现金红包无关的服务，基于未点击商品的特征，反映出对招聘平台、任务型应用和无关实体（如青团社、小鱼干）的回避。",1,complete
382742,"喜欢：该用户偏好金融理财和生活服务品类，如红包、现金任务、签到领奖；关键词包括赚现金、提现、理财直播、支付宝；品牌涉及支付宝、淘宝、华为、小米；使用场景为日常赚钱任务（如签到领现金）、理财投资（如基金直播）和娱乐消费（如领水果、鸡蛋）。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢兼职招聘（如青团社）、外卖服务（如美团外卖）、二手回收（如远物数码）和手机租赁（如稻喜租机）等内容。",1,complete
1090959,"### 用户兴趣偏好总结（场景1）
喜欢：偏好手机卡和流量卡办理品类，关键词如话费充值、流量服务、王卡、领卡，品牌如中国联通和电信星卡，使用场景包括手机卡申请、话费充值及流量管理（基于点击商品标题和实体词中高频出现的中国联通、话费充值、流量服务等特征）。  
不喜欢：基于未点击商品中与点击行为相反的特征，不喜欢赚钱任务（如赚金币、做任务）、信用卡申请（如中信银行信用卡）以及非手机卡相关服务（如亲子应用或支付宝成长派）。",1,complete
477156,"喜欢：用户偏好餐饮品类（如烧烤串、雪花猪颈肉和点心），关键词包括""芝麻公约""、""联联周边游""和""吃喝玩乐""，品牌如必胜客、点都德和优衣库，使用场景涉及娱乐休闲（如蹦床公园）和公益服务（如支付宝运动）。
不喜欢：用户不喜欢租房和房租支付服务，基于未点击""芝麻信用-见证""商品中的""见证""和""房租""实体特征。",1,complete
673593,"喜欢：用户偏好旅行预订品类，如酒店、机票、火车票、门票、租车和拼车；关键词包括携程、同程旅行、铁路12306、高铁票和酒店；品牌偏好携程和同程旅行；使用场景为出行交通和景点预订服务，涉及地点如上海虹桥、丽江和民宿。

不喜欢：用户不喜欢飞猪品牌的服务以及铁行火车票；未点击实体中包括机票、船票、皮具箱包和化妆品（如黛珂紫苏精华水），表明对非核心旅行服务或特定品牌（如飞猪）不感兴趣。",1,complete
1696874,"喜欢：用户偏好数字会员服务和在线娱乐充值品类，关键词集中于会员、充值、学生特惠和视频音乐，品牌如支付宝、知乎、喜马拉雅、百度网盘和网易云，使用场景为在线学习、娱乐消费和学生优惠活动。

不喜欢：用户不喜欢餐饮美食和实物商品品类，关键词如美食、礼品卡和抽奖，品牌如京东、橙券和餐饮相关，使用场景为线下消费、礼品兑换和餐饮服务。",1,complete
952406,"喜欢：用户偏好金融理财和现金奖励类应用，关键词包括现金、红包、任务、签到、提现、金币、月月赚和电话费，品牌涉及集集钱包、汪汪金铺和高阳相关服务，使用场景为日常任务完成、现金红包领取、话费充值及签到打卡活动。

不喜欢：用户不感兴趣招聘求职和美妆个护类内容，关键词如招聘、求职、美妆、装饰装修，品牌包括青团社和兼职侠，使用场景为找工作、美妆消费及装饰服务，基于未点击商品中与点击行为相反的招聘、美妆等特征。",1,complete
837490,"喜欢：用户偏好品类包括电子产品（如华为智能手表）、食品（如麦当劳快餐、奥利奥零食）、政府服务（如税务、社保）和鲜花配送；关键词涉及麦当劳、税务局、辽宁省、到店支付；品牌偏好如麦当劳、华为；使用场景主要为到店消费（如快餐）、政府事务处理（如缴费认证）和日常购物（如会员日优惠）。

不喜欢：基于未点击商品特征，用户不喜欢红包、现金相关的促销活动，如领红包、攒现金等游戏化元素。",1,complete
892627,"喜欢：该用户偏好运动健身类内容，包括品类如健身、骑行、球类运动（如足球、排球）和日常活动（如登山、跳舞），关键词如步数、运动币、任务和支付宝运动，品牌偏好支付宝，使用场景为健康追踪、运动数据记录和通过支付宝完成任务获取奖励。

不喜欢：该用户不喜欢现金奖励导向的运动应用，避免品类如金币兑换或现金红包类活动，关键词如现金、金币、红包和捐赠，使用场景为以赚钱为目的的运动任务（如走路领钱），而非纯粹的运动健康管理。",1,complete
811295,"喜欢：偏好金融品类如贷款、信用卡和现金奖励活动，关键词包括现金、红包、任务和签到，品牌如支付宝、360借条和中信银行，使用场景涉及在线赚取现金、申请金融产品及完成任务获取奖励（如点击商品中的红包领取、贷款额度和信用卡办理）。
不喜欢：基于未点击商品中与点击行为相反的特征，不喜欢非金融品类如食品、娱乐和家电，具体实体如华莱士炸鸡汉堡（食品）、嘻游记（娱乐）和格力空调（家电），表明避免消费娱乐、餐饮及日常购物场景。",1,complete
128670,"喜欢：用户偏好交通出行品类（如地铁电子日票、打车服务），金融服务品类（如赚钱红包、基金指数拼图），餐饮品牌麦当劳，以及移动服务品牌支付宝和中国移动；关键词包括现金、红包、出行优惠；使用场景涉及日常通勤（如公交、地铁）、在线金融管理和快餐消费。

不喜欢：用户不感兴趣于需要到店付款或门店参与的攒现金活动，避免实体店消费场景（如门店红包领取），与偏好品类（在线服务）相反的特征包括线下门店和到店支付关键词。",1,complete
1027812,"喜欢：用户偏好出行服务（如打车接送）、电子产品（苹果耳机、平板电脑等）、支付理财（支付宝、花呗）和租赁服务（手机租赁），关键词包括""高德打车""、""apple""、""理财""和""租赁""，品牌倾向高德、苹果和支付宝，使用场景涉及出行接送、会员福利（白金/钻石会员）和数字任务完成（如做任务、赚现金）。

不喜欢：用户不喜欢公交地铁相关服务，如线路图、乘车码和优惠券，基于未点击行为中与点击打车服务相反的特征，包括公交站、地铁站和乘车账单。",1,complete
1739121,"喜欢：用户偏好红包相关品类（如现金红包、普通红包、红包封面），关键词包括红包、月月赚、任务、转账红包，品牌如支付宝和饿了么，使用场景涉及在线赚钱任务、数字支付和红包领取活动（如做任务、游戏玩乐、兑换现金）。

不喜欢：基于未点击商品，用户不喜欢与求职招聘、兼职工作相关的实体，如青团社、招聘、岗位、加班补助、兼职等，表明对工作相关活动（如求职就业、岗位申请）不感兴趣。",1,complete
959387,"喜欢：用户偏好加油服务品类，关注油价、加油优惠和石化等关键词，青睐中石化品牌，使用场景包括加油站充值、获取折扣优惠和发票处理（基于搜索关键词中的""今日油价""、""加油优惠""、""石化""和点击商品实体词中的""中石化""、""折扣优惠""、""充值""）。

不喜欢：用户不喜欢支付宝加油服务或冠德石油等品牌，可能因缺乏中石化关联或优惠特征（基于未点击商品标题""支付宝加油""和实体词""冠德石油""，与点击行为中的中石化和折扣相反）。",1,complete
925285,"喜欢：用户偏好出行服务（如打车、专车）、通信服务（如手机号码卡）、金融赚钱任务（如月月赚、赚一点、现金红包），关键词包括现金、红包、任务、转账，品牌如滴滴出行、中国移动，使用场景涉及日常消费（如湿巾、棉柔巾等清洁用品）、在线任务完成和移动支付。

不喜欢：用户不喜欢招聘类服务（如青团社招聘、工作求职）、养殖相关活动（如鱼干、养殖）以及签到式储蓄工具（如天天赚红包签到、存钱罐），这些特征在未点击商品中突出，与点击行为中的出行、通信和赚钱任务形成相反趋势。",1,complete
1513287,"喜欢：用户偏好现金红包领取和任务型赚钱活动（如月月赚和蚂蚁森林能量），关键词包括现金红包、赚钱红包和月月赚，品牌倾向支付宝相关服务（隐含于点击行为），使用场景为支付转账、公益环保（如蚂蚁森林）和日常任务赚钱。

不喜欢：用户不感兴趣硬件维修、设备租赁和兼职工作服务，基于未点击商品中的回收、租物和兼职特征（如上门维修、租机租赁和外卖兼职）。",1,complete
455686,"喜欢：用户偏好金融借贷服务（如借款、借条、优惠券）、兼职赚钱平台（如青团优聘）、手机回收和品牌（如苹果、荣耀、联想），以及签到奖励活动（如点点成金）；关键词包括回收手机、贷款、兼职、借钱；使用场景涉及在线赚钱、任务打卡和金融管理，体现对现金获取和电子产品处理的兴趣。

不喜欢：基于未点击商品，用户不喜欢利息计算工具、社保相关计算器、以及纯金融借贷品牌如伶俐贷，偏好更直接的兼职和回收服务，而非复杂计算或非目标借贷产品。",1,complete
699478,"喜欢：该用户偏好理财品类（如黄金票、现金红包）、健康运动相关（走路红包、运动鞋垫），关键词包括步步挣、黄金票和走路红包，品牌涉及支付宝和步步挣，使用场景为日常健康打卡（如早起、睡觉打卡）和理财任务管理（如做任务、签到）。

不喜欢：该用户不喜欢彩票开奖、信用借款和保险服务，基于未点击商品如彩票查询和借贷额度，特征包括彩票（七星、双色球）、借贷（360借条、借款）和保险（相互宝、保费）。",1,complete
1912713,"喜欢：用户偏好旅行交通品类（如火车票购买，基于点击的铁路12306和实体词买票、城市名），日常消费品类（如纸巾、清洁剂，基于交易实体的维达纸巾、清洁剂），理财服务品类（如基金、余额宝，基于服务实体的基金、理财和搜索关键词基金），以及公益慈善品类（如种树、养小鸡，基于服务实体的芭芭农场、蚂蚁庄园）；关键词包括现金、水果、基金、医保、加油优惠（基于搜索关键词）；品牌涉及维达（交易实体）、12306（点击商品）；使用场景涵盖出行规划（如车票预订）、支付消费（如扫码收款）、理财管理（如余额宝）和公益参与（如种果树）。

不喜欢：基于未点击商品（如扭个蛋、apple watch、格力空调、iphone14），用户不喜欢电子产品品类（如智能手表、手机、空调）和娱乐应用品类（如游戏扭个蛋）；关键词和品牌对应未点击实体的Apple、格力；使用场景为娱乐消费（如游戏玩乐）和高科技设备购买。",1,complete
914555,"### 用户兴趣偏好总结（场景1）

喜欢：用户偏好通信服务品类（如流量卡和手机卡办理）、金融服务品类（如信用卡申请），关键词包括""流量服务""、""信用卡""、""办卡""、""赚零钱""和""现金红包""，品牌集中于中国联通、中信银行和浦发银行，使用场景为在线业务办理（如话费充值、流量卡申请）和参与赚钱任务（如抽奖、签到赚金币）。

不喜欢：用户不喜欢招商银行的信用卡服务、通用红包活动（如未指定品牌的赚钱红包），以及手机充值或笔笔攒等金融服务，这些特征与点击行为中偏好的品牌（如避开招商银行）和具体活动形式（如偏好任务型赚钱而非通用红包）相反。",1,complete
1622179,"喜欢：偏好品类为金融理财（如基金、投资、保险）和任务奖励（如红包、现金领取），关键词包括""理财直播""、""月月赚""、""红包""、""饿了么""，品牌涉及国信证券、中信建投证券、天弘基金和饿了么，使用场景集中于在线理财投资、日常赚取现金奖励及点外卖餐饮。

不喜欢：偏好品类为招聘求职（如兼职、工作），关键词包括""招聘""、""求职""、""兼职""，品牌如青团社，使用场景涉及求职就业和兼职工作。",1,complete
1806443,"### 用户兴趣偏好总结（场景1）

喜欢：用户偏好金融支付服务（如现金红包、话费充值）和日常消耗品（如湿巾、棉柔巾），关键词集中于现金、红包、充值、任务和优惠券，品牌涉及乐动力和中国移动，使用场景主要为移动支付省钱、在线任务赚钱及日常消费（如话费缴纳、生活缴费）。

不喜欢：用户不偏好游戏化金融应用（如集集钱包、小金盒）和虚拟收支任务（如鱼苗收支），与点击行为中直接现金奖励和实用服务相反。",1,complete
1822162,"喜欢：用户偏好金融支付和任务赚钱类内容，包括品类如现金红包、话费充值、优惠券领取；关键词如现金、任务、签到、提现；品牌如中国移动、中信银行、支付宝；使用场景涉及理财、日常消费优惠和话费充值服务，基于点击商品中高频出现的现金红包、任务赚钱和电话费相关实体。

不喜欢：用户对实物商品和个人账单服务不感兴趣，包括品类如水果蔬菜、个人护理产品（如洗发水、洗衣液）和花呗账单；基于未点击商品中与点击行为相反的特征，如水果、绿色蔬菜、西瓜、洗发水、花呗账单等实体，而点击行为集中于金融任务而非实物消费。",1,complete
368707,"喜欢：用户偏好运动相关品类（如滑雪、排球、轮滑、乒乓、足球），关键词包括""任务""和""做任务""，品牌为支付宝运动，使用场景在支付宝平台上参与运动活动和挑战任务，体现对互动式休闲娱乐的积极兴趣。

不喜欢：用户不喜欢理财管理相关品类（如钱管家、财运红包、还信用卡、信用卡、转出计划），反映出对信用卡还款、红包理财及资金转出计划等金融服务的回避倾向。",1,complete
575151,"喜欢：该用户偏好金融理财品类（如月月赚、黄金票、现金红包、财运红包）、生活日用品（如湿巾、棉柔巾）、服装配饰（如女装、项链、手链）、电商购物（如考拉海购、携程）和任务赚钱（如赚现金、金币、提现）；关键词包括现金、红包、金币、签到、消费款；品牌涉及小米、妮维雅、好来；使用场景集中于日常在线任务（签到赚金币）、旅行预订（酒店、锦江酒店）和消费支付（转账红包、支付宝消费金）。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢证券投资（如etf基金、指数晴雨表）、兼职招聘服务（如青团社兼职、招聘）、信用卡申请（如中信银行金卡）、电影娱乐（如封神第一部）、特定食品（如熟食制品、火锅）和租赁服务（如租机租赁），这些品类和关键词（如基金、投资、工作岗位）与用户偏好的金融理财和日常任务形成反差。",1,complete
31970,"喜欢：用户偏好赚钱任务和金融服务（如信用贷、银行产品）、电子产品（如手机、平板）、通信服务（如流量、话费），关键词包括赚零花钱、领红包、做任务，品牌如苹果、vivo、中国移动，使用场景涉及在线赚钱应用（如芭芭农场）和游戏化活动（如集金蛋）。

不喜欢：用户不喜欢食品会员（如坚果、龙虾）、办公软件会员（如WPS）、保险服务（如相互宝）、家电设备（如电视、投影机），关键词包括会员福利、健康问题，品牌如洽洽、必胜客，使用场景为餐饮消费和办公任务。",1,complete
194183,"喜欢：用户偏好餐饮品类（如快餐、外卖和零食），关键词包括麦当劳、饿了么、红包、月月赚和天猫好房，品牌如麦当劳、支付宝、全家FamilyMart，使用场景涉及外卖点餐、房产交易（租房买房）和金融消费（红包、消费金）。

不喜欢：用户不喜欢股票模拟、基金投资和信用卡办卡等金融产品，基于未点击行为中与点击行为相反的特征（如模拟炒股、指数晴雨表和信用卡申请）。",1,complete
878666,"喜欢：该用户偏好金融理财品类（如黄金票、现金红包），关键词包括黄金、现金、任务和签到，品牌倾向蚂蚁财富和OPPO，使用场景涉及储蓄（存钱罐）、日常任务完成（如做任务、签到）和健康服务（如健康就医）。

不喜欢：基于未点击商品特征，用户不喜欢高端电子产品品类（如iPhone），关键词如苹果14和新人红包，品牌如Apple，使用场景为新用户注册优惠或高端消费。",1,complete
1355282,"喜欢：用户偏好游戏玩乐品类（如集集星球、喂鸡和集金豆任务），关键词包括红包、签到、鸡蛋和外卖，品牌如饿了么、人人租机和布尔玛，使用场景涉及日常任务完成（如签到、集步）和休闲娱乐（如游戏互动与外卖点餐）。

不喜欢：用户不喜欢回收服务（如旧衣服回收）、教育产品（如幼儿早教启蒙）和家居用品（如洗衣液、筋膜枪），这些特征在未点击商品中与点击的游戏和租赁行为相反。",1,complete
921187,"喜欢：用户偏好租赁服务品类，特别是设备租赁，关键词包括租赁、免押金和优惠券，品牌如兔丫租赁、机蜜租机和萌果租机，使用场景涉及金融支付（如免押金租赁和优惠券兑换）。

不喜欢：用户不喜欢日常消费商品品类，如生鲜水果、家居清洁和美容产品，关键词包括预制菜、洗面霜和现金红包，品牌如饿了么，使用场景为购物消费（如超市拼团和餐饮服务）。",1,complete
1682912,"喜欢：偏好品类为在线赚钱任务和红包活动（如月月赚、现金红包、任务、签到），关键词包括红包、任务、转账红包、金币，品牌涉及支付宝、蚂蚁财富、考拉海购，使用场景聚焦日常金融管理（如话费充值、消费优惠）和简单互动（如签到领奖）。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢求职招聘（如青团社招聘、岗位工作）、借贷服务（如360借条、借钱额度）以及结合非金融元素的促销（如时尚饰品、泳装）。",1,complete
1884018,"喜欢：用户偏好日用品品类如棉柔巾和湿巾，关键词包括红包和现金红包，使用场景涉及个人护理和节省开支的日常消费活动，基于点击商品实体词中反复出现的棉柔巾、湿巾、红包、现金红包等特征。
不喜欢：用户不喜欢保险产品、借贷服务以及任务型赚钱应用，这些特征基于未点击商品实体词中与点击行为相反的相互宝、互助金、保费、提现、做任务、借贷等元素。",1,complete
196096,"喜欢：用户偏好旅游出行品类，关键词包括酒店、机票、火车票、乘车码、门票等出行相关服务，品牌如飞猪（旅游平台），使用场景涉及旅行预订（如酒店住宿、景点门票）和城市通勤（如地铁乘车码），基于点击行为和搜索关键词（如出行、车票、酒店）一致体现。

不喜欢：用户不喜欢金融保险品类，关键词如重疾险、保费、火车票优惠券等保险相关特征，品牌如蚂蚁保，使用场景如保险购买或金融管理，基于未点击商品（相互宝）与点击行为（出行票务）相反的特征推断。",1,complete
1839074,"喜欢：该用户偏好金融理财品类，关键词包括红包、理财、转账、月月赚、黄金票和现金红包，品牌涉及天弘、德邦基金、中信建投证券等基金机构，使用场景为理财直播、任务赚现金和投资管理。  
不喜欢：该用户不喜欢美容护肤、装饰装修、借贷服务（如借条、信用额度）以及日常购物（如女装、拍摄）等内容，这些特征与点击的理财投资行为相反。",1,complete
351094,"喜欢：该用户偏好金融品类，特别是黄金相关产品（如黄金票、黄金）和支付服务（如花呗），关键词包括""黄金票""、""花呗""和""宝呗青年""，品牌涉及蚂蚁财富、支付宝，使用场景集中于在线支付、公益参与（如蚂蚁庄园捐赠）和日常消费（如生鲜、餐饮）。
不喜欢：用户不喜欢猜涨跌游戏和指数基金投资，避免大成基金、etf基金等产品，与点击行为相反的特征包括赚金币、消费红包和指数晴雨表。",1,complete
1766507,"喜欢：用户偏好参与赚钱任务和红包领取活动，关键词包括任务、红包、现金、签到和集分宝，品牌如饿了么，使用场景涉及日常赚钱、外卖点餐和话费充值，偏好品类为金融赚钱服务及餐饮外卖。

不喜欢：用户不感兴趣于与点击行为相反的日常家庭用品如纸巾、洗衣液，以及租赁服务、服装类商品和无关赚钱的抽奖活动。",1,complete
1150888,"喜欢：用户偏好现金红包、任务赚钱和日常清洁用品（如棉柔巾、湿巾）等品类；关键词包括""月月赚""、""红包""、""任务""、""现金""；品牌涉及支付宝生态系统（如花呗、蚂蚁庄园）；使用场景为在线赚取零花钱和家庭日常清洁。

不喜欢：用户不喜欢签到类任务、话费相关奖励（如话费红包、电话费）和抽奖等间接赚钱方式，基于未点击商品的特征。",1,complete
1966621,"喜欢：用户偏好金融理财和任务赚钱服务，包括赚现金、红包领取（如现金红包、话费红包）、签到任务、提现操作，涉及品牌如支付宝、电信、光大，使用场景为日常小额现金赚取、话费充值、流量服务和信用卡相关活动，偏好品类集中在现金收益类服务。
不喜欢：用户不喜欢游戏化赚钱元素（如鱼苗、福袋）、招聘求职服务（如青团社招聘）、证件照服务、花呗相关产品，以及非核心金融的电子产品（如华为matepad），这些特征在未点击商品中与点击行为形成反差。",1,complete
358675,"喜欢：用户偏好金融红包和黄金投资品类，关键词包括现金、红包、黄金、问卷，品牌如蚂蚁财富，使用场景涉及在线答题、红包领取、黄金投资以及公益服务（如公益捐步、支付宝运动）和互动游戏（如芭芭农场、答答星球）。

不喜欢：用户不喜欢基金投资和指数跟踪品类，关键词如指数、基金、投资，品牌如兴业证券、大成基金、中信保诚，使用场景为基金投资、市场预测和指数估值活动。",1,complete
1927259,"喜欢：用户偏好金融品类（如黄金票、现金红包、财运红包）、在线购物品类（如考拉海购）、酒店预订品类（如如家酒店、锦江酒店）和外卖服务品类（如饿了么），关键词包括红包、消费金、备用金和花呗，品牌涉及支付宝、饿了么、如家酒店和考拉海购，使用场景集中在支付理财（如支付宝黄金票）、外卖点餐（如饿了么）和旅行预订（如酒店查询）。  
不喜欢：用户不喜欢借贷品类（如借条、借款）、分期服务品类（如优品分期）、超市购物品类（如时令水果、火锅）和药品购买品类（如男科用药），基于未点击商品中与点击行为相反的特征，如借贷（vs. 金融红包）、超市（vs. 在线购物）和药品（vs. 外卖服务）。",1,complete
